"","GDAY_DS","BA"
"1",2020-05-05,0.2
"2",2020-05-06,0.342857142857143
"3",2020-05-07,0.35
"4",2020-05-08,0.235294117647059
"5",2020-05-10,0.36734693877551
"6",2020-05-12,0.48780487804878
"7",2020-05-13,0.257142857142857
"8",2020-05-14,0.333333333333333
"9",2020-05-15,0.418604651162791
"10",2020-05-16,0.257142857142857
"11",2020-05-17,0.375
"12",2020-05-19,0.277777777777778
"13",2020-05-20,0.0909090909090909
"14",2020-05-21,0.314285714285714
"15",2020-05-22,0.405405405405405
"16",2020-05-23,0.351351351351351
"17",2020-05-24,0.314285714285714
"18",2020-05-26,0.153846153846154
"19",2020-05-27,0.225806451612903
"20",2020-05-28,0.111111111111111
"21",2020-05-29,0.178571428571429
"22",2020-05-30,0.297297297297297
"23",2020-05-31,0.268292682926829
"24",2020-06-02,0.428571428571429
"25",2020-06-03,0.1875
"26",2020-06-04,0.35
"27",2020-06-05,0.233333333333333
"28",2020-06-06,0.290322580645161
"29",2020-06-07,0.285714285714286
"30",2020-06-09,0.314285714285714
"31",2020-06-10,0.314285714285714
"32",2020-06-11,0.297297297297297
"33",2020-06-12,0.257142857142857
"34",2020-06-13,0.314285714285714
"35",2020-06-14,0.243243243243243
"36",2020-06-16,0.2
"37",2020-06-17,0.25
"38",2020-06-18,0.333333333333333
"39",2020-06-19,0.434782608695652
"40",2020-06-20,0.305555555555556
"41",2020-06-21,0.222222222222222
"42",2020-06-23,0.30952380952381
"43",2020-06-25,0.4
"44",2020-06-25,0.129032258064516
"45",2020-06-26,0.21875
"46",2020-06-27,0.393939393939394
"47",2020-06-28,0.151515151515152
"48",2020-06-30,0.212121212121212
"49",2020-07-01,0.452380952380952
"50",2020-07-02,0.27027027027027
"51",2020-07-03,0.25
"52",2020-07-04,0.263157894736842
"53",2020-07-05,0.378378378378378
"54",2020-07-07,0.4
"55",2020-07-08,0.365853658536585
"56",2020-07-09,0.363636363636364
"57",2020-07-10,0.307692307692308
"58",2020-07-11,0.222222222222222
"59",2020-07-14,0.315789473684211
"60",2020-07-15,0.388888888888889
"61",2020-07-16,0.3125
"62",2020-07-17,0.225806451612903
"63",2020-07-18,0.375
"64",2020-07-19,0.297297297297297
"65",2020-07-21,0.226
"66",2020-07-24,0.258
"67",2020-07-25,0.323
"68",2020-07-26,0.25
"69",2020-07-28,0.25
"70",2020-07-30,0.278
"71",2020-07-31,0.359
"72",2020-08-01,0.378
"73",2020-08-02,0.313
"74",2020-08-04,0.25
"75",2020-08-05,0.143
"76",2020-08-06,0.226
"77",2020-08-07,0.314
"78",2020-08-08,0.188
"79",2020-08-11,0.273
"80",2020-08-12,0.533
"81",2020-08-13,0.143
"82",2020-08-14,0.222
"83",2020-08-15,0.342
"84",2020-08-16,0.107
"85",2020-08-18,0.372
"86",2020-08-19,0.214
"87",2020-08-20,0.35
"88",2020-08-21,0.161
"89",2020-08-22,0.308
"90",2020-08-23,0.257
"91",2020-08-25,0.405
"92",2020-08-26,0.314
"93",2020-08-27,0.351
"94",2020-08-28,0.391
"95",2020-08-29,0.314
"96",2020-08-30,0.226
"97",2020-09-01,0.303
"98",2020-09-03,0.263
"99",2020-09-04,0.25
"100",2020-09-05,0.207
"101",2020-09-06,0.368
"102",2020-09-08,0.333
"103",2020-09-09,0.244
"104",2020-09-10,0.25
"105",2020-09-12,0.138
"106",2020-09-13,0.313
"107",2020-09-15,0.267
"108",2020-09-16,0.219
"109",2020-09-17,0.182
"110",2020-09-18,0.268
"111",2020-09-19,0.278
"112",2020-09-20,0.29
