"","GDAY_DS","BA"
"1",2020-05-05,0.333333333333333
"2",2020-05-06,0.181818181818182
"3",2020-05-07,0.233333333333333
"4",2020-05-08,0.264705882352941
"5",2020-05-10,0.375
"6",2020-05-12,0.324324324324324
"7",2020-05-13,0.333333333333333
"8",2020-05-14,0.34375
"9",2020-05-16,0.16
"10",2020-05-16,0.3125
"11",2020-05-17,0.25
"12",2020-05-19,0.324324324324324
"13",2020-05-20,0.1875
"14",2020-05-21,0.181818181818182
"15",2020-05-22,0.285714285714286
"16",2020-05-23,0.21875
"17",2020-05-24,0.303030303030303
"18",2020-05-26,0.257142857142857
"19",2020-05-27,0.41304347826087
"20",2020-05-28,0.351351351351351
"21",2020-05-29,0.303030303030303
"22",2020-05-30,0.1875
"23",2020-05-31,0.454545454545455
"24",2020-06-02,0.166666666666667
"25",2020-06-03,0.358974358974359
"26",2020-06-04,0.378378378378378
"27",2020-06-05,0.181818181818182
"28",2020-06-06,0.2
"29",2020-06-07,0.333333333333333
"30",2020-06-09,0.282051282051282
"31",2020-06-11,0.3125
"32",2020-06-11,0.153846153846154
"33",2020-06-12,0.142857142857143
"34",2020-06-13,0.277777777777778
"35",2020-06-14,0.411764705882353
"36",2020-06-16,0.375
"37",2020-06-17,0.371428571428571
"38",2020-06-18,0.305555555555556
"39",2020-06-19,0.357142857142857
"40",2020-06-20,0.242424242424242
"41",2020-06-21,0.257142857142857
"42",2020-06-23,0.297297297297297
"43",2020-06-25,0.264705882352941
"44",2020-06-25,0.27027027027027
"45",2020-06-26,0.111111111111111
"46",2020-06-27,0.314285714285714
"47",2020-06-28,0.285714285714286
"48",2020-06-30,0.263157894736842
"49",2020-07-01,0.272727272727273
"50",2020-07-02,0.205882352941176
"51",2020-07-03,0.303030303030303
"52",2020-07-04,0.19047619047619
"53",2020-07-05,0.2
"54",2020-07-07,0.324324324324324
"55",2020-07-08,0.314285714285714
"56",2020-07-09,0.0689655172413793
"57",2020-07-10,0.166666666666667
"58",2020-07-11,0.282608695652174
"59",2020-07-14,0.0714285714285714
"60",2020-07-15,0.35
"61",2020-07-16,0.421052631578947
"62",2020-07-17,0.3125
"63",2020-07-18,0.185185185185185
"64",2020-07-19,0.21875
"65",2020-07-21,0.342
"66",2020-07-24,0.375
"67",2020-07-25,0.286
"68",2020-07-26,0.212
"69",2020-07-28,0.469
"70",2020-07-29,0.361
"71",2020-07-30,0.333
"72",2020-07-31,0.138
"73",2020-08-01,0.385
"74",2020-08-04,0.39
"75",2020-08-05,0.314
"76",2020-08-06,0.143
"77",2020-08-07,0.278
"78",2020-08-08,0.25
"79",2020-08-09,0.133
"80",2020-08-11,0.25
"81",2020-08-12,0.353
"82",2020-08-13,0.276
"83",2020-08-14,0.419
"84",2020-08-15,0.375
"85",2020-08-16,0.219
"86",2020-08-18,0.324
"87",2020-08-19,0.353
"88",2020-08-20,0.25
"89",2020-08-21,0.278
"90",2020-08-23,0.2
"91",2020-08-24,0.156
"92",2020-08-25,0.212
"93",2020-08-26,0.278
"94",2020-08-27,0.207
"95",2020-08-28,0.3
"96",2020-08-29,0.27
"97",2020-08-30,0.267
"98",2020-09-01,0.289
"99",2020-09-03,0.281
"100",2020-09-04,0.283
"101",2020-09-06,0.333
"102",2020-09-07,0.4
"103",2020-09-08,0.314
"104",2020-09-10,0.286
"105",2020-09-11,0.242
"106",2020-09-12,0.069
"107",2020-09-13,0.129
"108",2020-09-15,0.205
"109",2020-09-16,0.375
"110",2020-09-17,0.235
"111",2020-09-18,0.206
"112",2020-09-19,0.45
"113",2020-09-20,0.27
