"","GDAY_DS","BA"
"1",2020-05-05,0.21875
"2",2020-05-06,0.333333333333333
"3",2020-05-07,0.35
"4",2020-05-08,0.333333333333333
"5",2020-05-10,0.206896551724138
"6",2020-05-12,0.357142857142857
"7",2020-05-13,0.342857142857143
"8",2020-05-14,0.264705882352941
"9",2020-05-15,0.242424242424242
"10",2020-05-16,0.305555555555556
"11",2020-05-17,0.179487179487179
"12",2020-05-19,0.1875
"13",2020-05-20,0.107142857142857
"14",2020-05-21,0.225806451612903
"15",2020-05-22,0.333333333333333
"16",2020-05-23,0.228571428571429
"17",2020-05-24,0.272727272727273
"18",2020-05-26,0.2
"19",2020-05-27,0.151515151515152
"20",2020-05-28,0.15625
"21",2020-05-29,0.294117647058824
"22",2020-05-30,0.261904761904762
"23",2020-05-31,0.2
"24",2020-06-02,0.21875
"25",2020-06-03,0.1
"26",2020-06-04,0.277777777777778
"27",2020-06-05,0.294117647058824
"28",2020-06-06,0.185185185185185
"29",2020-06-07,0.290322580645161
"30",2020-06-09,0.432432432432432
"31",2020-06-10,0.358974358974359
"32",2020-06-11,0.3125
"33",2020-06-12,0.25
"34",2020-06-13,0.235294117647059
"35",2020-06-14,0.390243902439024
"36",2020-06-16,0.285714285714286
"37",2020-06-17,0.272727272727273
"38",2020-06-18,0.27027027027027
"39",2020-06-19,0.318181818181818
"40",2020-06-20,0.341463414634146
"41",2020-06-21,0.257142857142857
"42",2020-06-23,0.266666666666667
"43",2020-06-26,0.230769230769231
"44",2020-06-27,0.206896551724138
"45",2020-06-28,0.294117647058824
"46",2020-06-30,0.348837209302326
"47",2020-07-01,0.2
"48",2020-07-02,0.285714285714286
"49",2020-07-03,0.28125
"50",2020-07-04,0.378378378378378
"51",2020-07-05,0.21875
"52",2020-07-07,0.291666666666667
"53",2020-07-08,0.365853658536585
"54",2020-07-09,0.172413793103448
"55",2020-07-10,0.21875
"56",2020-07-11,0.272727272727273
"57",2020-07-14,0.32258064516129
"58",2020-07-15,0.324324324324324
"59",2020-07-16,0.375
"60",2020-07-17,0.342105263157895
"61",2020-07-18,0.21875
"62",2020-07-19,0.206896551724138
"63",2020-07-21,0.286
"64",2020-07-24,0.273
"65",2020-07-25,0.257
"66",2020-07-26,0.235
"67",2020-07-28,0.389
"68",2020-07-31,0.182
"69",2020-08-01,0.323
"70",2020-08-02,0.324
"71",2020-08-04,0.366
"72",2020-08-06,0.182
"73",2020-08-07,0.308
"74",2020-08-08,0.273
"75",2020-08-12,0.394
"76",2020-08-13,0.212
"77",2020-08-14,0.355
"78",2020-08-15,0.2
"79",2020-08-16,0.2
"80",2020-08-18,0.176
"81",2020-08-19,0.323
"82",2020-08-20,0.306
"83",2020-08-21,0.097
"84",2020-08-22,0.333
"85",2020-08-23,0.27
"86",2020-08-25,0.289
"87",2020-08-26,0.143
"88",2020-08-27,0.333
"89",2020-08-28,0.324
"90",2020-08-29,0.333
"91",2020-08-30,0.294
"92",2020-09-01,0.207
"93",2020-09-03,0.167
"94",2020-09-04,0.172
"95",2020-09-04,0.412
"96",2020-09-06,0.103
"97",2020-09-07,0.41
"98",2020-09-08,0.182
"99",2020-09-09,0.222
"100",2020-09-10,0.467
"101",2020-09-11,0.378
"102",2020-09-12,0.2
"103",2020-09-13,0.172
"104",2020-09-15,0.303
"105",2020-09-16,0.359
"106",2020-09-17,0.235
"107",2020-09-18,0.222
"108",2020-09-19,0.233
"109",2020-09-20,0.229
"110",2020-09-20,0.306
