"","GDAY_DS","BA"
"1",2020-05-05,0.315789473684211
"2",2020-05-06,0.225806451612903
"3",2020-05-07,0.264705882352941
"4",2020-05-08,0.294117647058824
"5",2020-05-09,0.142857142857143
"6",2020-05-10,0.258064516129032
"7",2020-05-12,0.233333333333333
"8",2020-05-13,0.0666666666666667
"9",2020-05-14,0.228571428571429
"10",2020-05-16,0.181818181818182
"11",2020-05-16,0.28125
"12",2020-05-17,0.395348837209302
"13",2020-05-19,0.368421052631579
"14",2020-05-20,0.205882352941176
"15",2020-05-21,0.325
"16",2020-05-22,0.206896551724138
"17",2020-05-23,0.348837209302326
"18",2020-05-24,0.137931034482759
"19",2020-05-26,0.15625
"20",2020-05-27,0.305555555555556
"21",2020-05-28,0.375
"22",2020-05-29,0.225806451612903
"23",2020-05-30,0.41025641025641
"24",2020-05-31,0.263157894736842
"25",2020-06-02,0.425
"26",2020-06-03,0.27027027027027
"27",2020-06-04,0.297297297297297
"28",2020-06-05,0.258064516129032
"29",2020-06-06,0.294117647058824
"30",2020-06-07,0.225806451612903
"31",2020-06-09,0.305555555555556
"32",2020-06-10,0.137931034482759
"33",2020-06-11,0.181818181818182
"34",2020-06-12,0.117647058823529
"35",2020-06-13,0.386363636363636
"36",2020-06-14,0.242424242424242
"37",2020-06-16,0.1875
"38",2020-06-17,0.290322580645161
"39",2020-06-18,0.15625
"40",2020-06-19,0.178571428571429
"41",2020-06-20,0.32258064516129
"42",2020-06-21,0.285714285714286
"43",2020-06-23,0.35
"44",2020-06-25,0.272727272727273
"45",2020-06-25,0.212121212121212
"46",2020-06-26,0.317073170731707
"47",2020-06-27,0.172413793103448
"48",2020-06-28,0.206896551724138
"49",2020-06-30,0.4
"50",2020-07-01,0.282051282051282
"51",2020-07-02,0.421052631578947
"52",2020-07-03,0.181818181818182
"53",2020-07-04,0.363636363636364
"54",2020-07-05,0.342105263157895
"55",2020-07-07,0.206896551724138
"56",2020-07-08,0.3125
"57",2020-07-09,0.241379310344828
"58",2020-07-10,0.325581395348837
"59",2020-07-11,0.297297297297297
"60",2020-07-13,0.129032258064516
"61",2020-07-14,0.32258064516129
"62",2020-07-15,0.3125
"63",2020-07-16,0.2
"64",2020-07-17,0.342105263157895
"65",2020-07-18,0.21875
"66",2020-07-19,0.212121212121212
"67",2020-07-21,0.257
"68",2020-07-24,0.194
"69",2020-07-25,0.111
"70",2020-07-26,0.371
"71",2020-07-28,0.235
"72",2020-07-30,0.382
"73",2020-07-31,0.278
"74",2020-08-01,0.479
"75",2020-08-02,0.263
"76",2020-08-04,0.294
"77",2020-08-05,0.375
"78",2020-08-06,0.25
"79",2020-08-07,0.188
"80",2020-08-08,0.281
"81",2020-08-09,0.25
"82",2020-08-11,0.267
"83",2020-08-12,0.3
"84",2020-08-13,0.355
"85",2020-08-14,0.156
"86",2020-08-15,0.265
"87",2020-08-16,0.257
"88",2020-08-18,0.206
"89",2020-08-19,0.229
"90",2020-08-20,0.258
"91",2020-08-21,0.182
"92",2020-08-22,0.313
"93",2020-08-23,0.351
"94",2020-08-25,0.278
"95",2020-08-26,0.222
"96",2020-08-27,0.375
"97",2020-08-28,0.306
"98",2020-08-29,0.267
"99",2020-08-30,0.324
"100",2020-09-01,0.182
"101",2020-09-02,0.226
"102",2020-09-03,0.265
"103",2020-09-04,0.188
"104",2020-09-05,0.156
"105",2020-09-06,0.265
"106",2020-09-08,0.395
"107",2020-09-09,0.314
"108",2020-09-10,0.188
"109",2020-09-11,0.342
"110",2020-09-12,0.29
"111",2020-09-13,0.265
"112",2020-09-15,0.289
"113",2020-09-16,0.125
"114",2020-09-17,0.154
"115",2020-09-18,0.129
"116",2020-09-19,0.385
"117",2020-09-20,0.351
